,number,value,datetime_start,datetime_complete,duration,params_batchind,params_batchnormalization,params_batchnormalization0,params_batchnormalization1,params_batchnormalization2,params_batchnormalization3,params_batchnormalization4,params_batchnormalization5,params_batchnormalization6,params_dropout,params_epochs,params_filtersind0,params_filtersind1,params_filtersind2,params_filtersind3,params_filtersind4,params_filtersind5,params_filtersind6,params_kernel_size0,params_kernel_size1,params_kernel_size2,params_kernel_size3,params_kernel_size4,params_kernel_size5,params_kernel_size6,params_learnind,params_maxpooling,params_maxpooling0,params_maxpooling1,params_maxpooling2,params_maxpooling3,params_maxpooling4,params_maxpooling5,params_maxpooling6,params_n_conv_layers,params_n_dense_layers,params_num_hidden_neurons0,params_num_hidden_neurons1,state
197,197,0.6171472072601318,2024-09-20 17:46:01.964770,2024-09-20 18:29:30.714982,0 days 00:43:28.750212,5,False,False,False,,,,,,0.48,203,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
198,198,0.637005090713501,2024-09-20 18:05:36.607170,2024-09-20 18:43:10.661786,0 days 00:37:34.054616,5,False,False,False,,,,,,0.47000000000000003,217,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
199,199,0.6140422821044922,2024-09-20 18:29:30.730771,2024-09-20 19:10:48.124194,0 days 00:41:17.393423,5,False,False,False,,,,,,0.47000000000000003,211,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
200,200,0.6729512214660645,2024-09-20 18:43:10.672834,2024-09-20 19:09:27.264821,0 days 00:26:16.591987,5,False,False,False,,,,,,0.49,212,8.0,6.0,,,,,,3.0,7.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
201,201,0.5997045636177063,2024-09-20 19:09:27.280803,2024-09-20 19:58:23.780200,0 days 00:48:56.499397,5,False,False,False,,,,,,0.47000000000000003,208,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
202,202,0.6182428002357483,2024-09-20 19:10:48.143527,2024-09-20 19:57:11.093513,0 days 00:46:22.949986,5,False,False,False,,,,,,0.47000000000000003,209,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
203,203,0.6048239469528198,2024-09-20 19:57:11.109505,2024-09-20 20:47:16.148691,0 days 00:50:05.039186,5,False,False,False,,,,,,0.47000000000000003,211,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
204,204,0.6100739240646362,2024-09-20 19:58:23.795896,2024-09-20 20:59:22.083626,0 days 01:00:58.287730,5,False,False,False,,,,,,0.48,220,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
205,205,0.6650068163871765,2024-09-20 20:47:16.164159,2024-09-20 21:36:04.617362,0 days 00:48:48.453203,5,False,False,False,,,,,,0.31,222,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
206,206,0.5871232748031616,2024-09-20 20:59:22.099654,2024-09-20 22:01:59.818348,0 days 01:02:37.718694,5,False,False,False,,,,,,0.5,219,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
207,207,0.597354531288147,2024-09-20 21:36:04.636634,2024-09-20 22:39:33.751715,0 days 01:03:29.115081,5,False,False,False,,,,,,0.5,218,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
208,208,0.6122273206710815,2024-09-20 22:01:59.833699,2024-09-20 22:56:34.612312,0 days 00:54:34.778613,5,False,False,False,,,,,,0.5,217,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
209,209,0.6231652498245239,2024-09-20 22:39:33.767333,2024-09-20 23:17:09.789946,0 days 00:37:36.022613,5,False,False,False,,,,,,0.5,216,8.0,8.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
210,210,0.6934715509414673,2024-09-20 22:56:34.643852,2024-09-20 23:13:37.945163,0 days 00:17:03.301311,5,False,True,False,,,,,,0.5,210,8.0,8.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
211,211,0.600838303565979,2024-09-20 23:13:37.963219,2024-09-21 00:08:17.624180,0 days 00:54:39.660961,5,False,False,False,,,,,,0.5,217,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
212,212,0.6191246509552002,2024-09-20 23:17:09.810671,2024-09-21 00:19:40.341201,0 days 01:02:30.530530,5,False,False,False,,,,,,0.49,217,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
213,213,0.6055904030799866,2024-09-21 00:08:17.639809,2024-09-21 01:12:48.744184,0 days 01:04:31.104375,5,False,False,False,,,,,,0.49,221,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
214,214,0.6063429713249207,2024-09-21 00:19:40.362606,2024-09-21 01:18:21.912234,0 days 00:58:41.549628,5,False,False,False,,,,,,0.5,222,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
215,215,0.618628978729248,2024-09-21 01:12:48.759861,2024-09-21 02:17:33.349294,0 days 01:04:44.589433,5,False,False,False,,,,,,0.5,209,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
216,216,0.6203305721282959,2024-09-21 01:18:21.928139,2024-09-21 02:20:13.753754,0 days 01:01:51.825615,5,False,False,False,,,,,,0.5,210,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
217,217,0.7056464552879333,2024-09-21 02:17:33.380593,2024-09-21 02:46:28.474819,0 days 00:28:55.094226,5,False,False,False,,,,,,0.49,213,8.0,6.0,,,,,,3.0,9.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
218,218,0.7038577198982239,2024-09-21 02:20:13.769880,2024-09-21 02:38:27.944480,0 days 00:18:14.174600,5,False,False,False,,,,,,0.49,223,8.0,6.0,,,,,,7.0,9.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
219,219,0.6323699951171875,2024-09-21 02:38:27.952046,2024-09-21 03:41:55.048625,0 days 01:03:27.096579,5,False,False,False,,,,,,0.49,213,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
220,220,0.7085553407669067,2024-09-21 02:46:28.474819,2024-09-21 03:09:49.739990,0 days 00:23:21.265171,5,False,False,True,,,,,,0.48,229,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
221,221,0.7154074907302856,2024-09-21 03:09:49.756700,2024-09-21 03:35:57.914324,0 days 00:26:08.157624,5,False,False,False,,,,,,0.5,220,8.0,6.0,,,,,,11.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
222,222,0.6243845820426941,2024-09-21 03:35:57.931132,2024-09-21 04:37:42.643560,0 days 01:01:44.712428,5,False,False,False,,,,,,0.49,219,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
223,223,0.6048846244812012,2024-09-21 03:41:55.064376,2024-09-21 04:50:37.757463,0 days 01:08:42.693087,5,False,False,False,,,,,,0.48,218,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
224,224,0.6208131313323975,2024-09-21 04:37:42.659209,2024-09-21 05:51:41.096961,0 days 01:13:58.437752,5,False,False,False,,,,,,0.48,224,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
225,225,0.6375461220741272,2024-09-21 04:50:37.791117,2024-09-21 06:18:31.213963,0 days 01:27:53.422846,5,False,False,False,,,,,,0.48,226,6.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
226,226,0.5986239910125732,2024-09-21 05:51:41.114716,2024-09-21 06:56:56.878484,0 days 01:05:15.763768,5,False,False,False,,,,,,0.47000000000000003,207,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
227,227,0.6285641193389893,2024-09-21 06:18:31.245648,2024-09-21 07:36:32.812536,0 days 01:18:01.566888,5,False,False,False,,,,,,0.47000000000000003,238,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,True,True,,,,,,3,1,,,COMPLETE
228,228,0.5957770347595215,2024-09-21 06:56:56.894322,2024-09-21 08:07:04.199249,0 days 01:10:07.304927,5,False,False,False,,,,,,0.47000000000000003,207,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
229,229,0.5946502089500427,2024-09-21 07:36:32.827738,2024-09-21 08:47:18.499074,0 days 01:10:45.671336,5,False,False,False,,,,,,0.5,207,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
230,230,0.7791098952293396,2024-09-21 08:07:04.217411,2024-09-21 08:36:19.954172,0 days 00:29:15.736761,5,False,False,False,,,,,,0.5,207,8.0,6.0,,,,,,9.0,3.0,,,,,,4,False,False,True,,,,,,3,1,,,COMPLETE
231,231,0.6192833781242371,2024-09-21 08:36:19.970309,2024-09-21 09:46:53.046444,0 days 01:10:33.076135,5,False,False,False,,,,,,0.49,232,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
232,232,0.610410213470459,2024-09-21 08:47:18.529922,2024-09-21 10:02:17.720022,0 days 01:14:59.190100,5,False,False,False,,,,,,0.49,196,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
233,233,0.6054496765136719,2024-09-21 09:46:53.077971,2024-09-21 11:05:49.254365,0 days 01:18:56.176394,5,False,False,False,,,,,,0.5,215,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
234,234,0.5977138876914978,2024-09-21 10:02:17.735942,2024-09-21 11:09:05.884684,0 days 01:06:48.148742,5,False,False,False,,,,,,0.5,196,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
235,235,0.593908965587616,2024-09-21 11:05:49.270197,2024-09-21 12:12:14.706994,0 days 01:06:25.436797,5,False,False,False,,,,,,0.49,196,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
236,236,0.5900809168815613,2024-09-21 11:09:05.900711,2024-09-21 12:37:33.101522,0 days 01:28:27.200811,5,False,False,False,,,,,,0.49,196,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
237,237,0.6326680779457092,2024-09-21 12:12:14.722885,2024-09-21 13:48:05.716765,0 days 01:35:50.993880,5,False,False,False,,,,,,0.5,204,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
238,238,0.6526545286178589,2024-09-21 12:37:33.117378,2024-09-21 13:07:25.966268,0 days 00:29:52.848890,5,False,False,False,,,,,,0.5,188,8.0,6.0,,,,,,3.0,11.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
239,239,0.6034300327301025,2024-09-21 13:07:25.981976,2024-09-21 14:28:30.148348,0 days 01:21:04.166372,5,False,False,False,,,,,,0.5,198,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
240,240,0.5996471047401428,2024-09-21 13:48:05.732849,2024-09-21 15:04:23.000156,0 days 01:16:17.267307,5,False,False,False,,,,,,0.49,196,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
241,241,0.6002704501152039,2024-09-21 14:28:30.164499,2024-09-21 15:56:44.017741,0 days 01:28:13.853242,5,False,False,False,,,,,,0.48,195,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
242,242,0.5983728766441345,2024-09-21 15:04:23.016038,2024-09-21 16:30:04.823298,0 days 01:25:41.807260,5,False,False,False,,,,,,0.5,195,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
243,243,0.6257317066192627,2024-09-21 15:56:44.049175,2024-09-21 17:10:31.605634,0 days 01:13:47.556459,5,False,False,False,,,,,,0.5,194,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
244,244,0.5867879390716553,2024-09-21 16:30:04.840784,2024-09-21 18:01:26.416751,0 days 01:31:21.575967,5,False,False,False,,,,,,0.5,194,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
245,245,0.5944426655769348,2024-09-21 17:10:31.621255,2024-09-21 18:40:02.922240,0 days 01:29:31.300985,5,False,False,False,,,,,,0.49,196,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
246,246,0.640144944190979,2024-09-21 18:01:26.432471,2024-09-21 19:31:08.187714,0 days 01:29:41.755243,5,False,False,False,,,,,,0.49,176,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
247,247,0.6018829941749573,2024-09-21 18:40:02.953569,2024-09-21 19:55:17.600585,0 days 01:15:14.647016,5,False,False,False,,,,,,0.48,190,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
248,248,0.6890067458152771,2024-09-21 19:31:08.203736,2024-09-21 19:54:23.363946,0 days 00:23:15.160210,5,False,True,False,,,,,,0.48,191,5.0,6.0,,,,,,3.0,7.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
249,249,0.5860031247138977,2024-09-21 19:54:23.374853,2024-09-21 21:14:13.576337,0 days 01:19:50.201484,5,False,False,False,,,,,,0.5,198,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
250,250,0.6149708032608032,2024-09-21 19:55:17.616534,2024-09-21 20:42:01.922734,0 days 00:46:44.306200,5,False,False,False,,,,,,0.48,198,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
251,251,0.5915396809577942,2024-09-21 20:42:01.938437,2024-09-21 22:20:14.482388,0 days 01:38:12.543951,5,False,False,False,,,,,,0.48,182,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
252,252,0.6050996780395508,2024-09-21 21:14:13.597254,2024-09-21 22:50:06.956945,0 days 01:35:53.359691,5,False,False,False,,,,,,0.48,185,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
253,253,0.6017041206359863,2024-09-21 22:20:14.498375,2024-09-21 23:23:39.039131,0 days 01:03:24.540756,5,False,False,False,,,,,,0.48,184,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
254,254,0.7166376113891602,2024-09-21 22:50:06.977666,2024-09-21 23:30:37.544414,0 days 00:40:30.566748,4,False,False,True,,,,,,0.48,195,7.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
255,255,0.6786822080612183,2024-09-21 23:23:39.059809,2024-09-22 00:01:38.524897,0 days 00:37:59.465088,4,False,False,True,,,,,,0.48,190,7.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
256,256,0.7515058517456055,2024-09-21 23:30:37.576010,2024-09-21 23:55:48.433391,0 days 00:25:10.857381,5,False,False,False,,,,,,0.49,179,8.0,6.0,,,,,,7.0,3.0,,,,,,4,True,False,False,,,,,,3,1,,,COMPLETE
257,257,0.6033235192298889,2024-09-21 23:55:48.449084,2024-09-22 01:20:10.475796,0 days 01:24:22.026712,5,False,False,False,,,,,,0.49,187,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
258,258,0.6794705986976624,2024-09-22 00:01:38.540860,2024-09-22 00:32:27.349408,0 days 00:30:48.808548,5,False,False,False,,,,,,0.49,187,8.0,6.0,,,,,,11.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
259,259,0.9786100387573242,2024-09-22 00:32:27.349408,2024-09-22 00:44:29.709784,0 days 00:12:02.360376,5,False,False,False,True,,,,,0.5,198,8.0,6.0,8.0,,,,,3.0,3.0,3.0,,,,,4,False,False,True,False,,,,,4,1,,,COMPLETE
260,260,0.613075315952301,2024-09-22 00:44:29.725637,2024-09-22 02:12:08.917742,0 days 01:27:39.192105,5,False,False,False,,,,,,0.47000000000000003,160,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
261,261,0.6079234480857849,2024-09-22 01:20:10.491589,2024-09-22 02:53:27.035500,0 days 01:33:16.543911,5,False,False,False,,,,,,0.5,167,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
262,262,0.5970228314399719,2024-09-22 02:12:08.933920,2024-09-22 03:49:52.735537,0 days 01:37:43.801617,5,False,False,False,,,,,,0.5,181,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
263,263,0.5871291756629944,2024-09-22 02:53:27.053671,2024-09-22 04:42:57.412938,0 days 01:49:30.359267,5,False,False,False,,,,,,0.49,182,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
264,264,0.6147667765617371,2024-09-22 03:49:52.766736,2024-09-22 05:18:22.552990,0 days 01:28:29.786254,5,False,False,False,,,,,,0.49,183,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
265,265,0.8329477310180664,2024-09-22 04:42:57.429884,2024-09-22 05:23:36.499298,0 days 00:40:39.069414,5,False,False,,,,,,,0.49,181,8.0,,,,,,,3.0,,,,,,,4,True,False,,,,,,,2,1,,,COMPLETE
266,266,0.645377516746521,2024-09-22 05:18:22.568628,2024-09-22 05:59:27.203438,0 days 00:41:04.634810,5,False,False,False,,,,,,0.49,168,8.0,6.0,,,,,,9.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
267,267,0.6640183329582214,2024-09-22 05:23:36.515233,2024-09-22 06:02:06.766208,0 days 00:38:30.250975,5,False,False,False,,,,,,0.48,175,8.0,6.0,,,,,,9.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
268,268,0.6382249593734741,2024-09-22 05:59:27.219121,2024-09-22 06:33:29.753398,0 days 00:34:02.534277,5,False,True,False,,,,,,0.48,192,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
269,269,0.6166113018989563,2024-09-22 06:02:06.782757,2024-09-22 07:48:28.336501,0 days 01:46:21.553744,5,False,False,False,,,,,,0.5,190,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
270,270,0.6804584264755249,2024-09-22 06:33:29.769281,2024-09-22 07:06:30.640723,0 days 00:33:00.871442,5,False,False,False,,,,,,0.5,188,8.0,6.0,,,,,,3.0,11.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
271,271,0.5895130634307861,2024-09-22 07:06:30.656681,2024-09-22 09:06:05.614495,0 days 01:59:34.957814,5,False,False,False,,,,,,0.5,181,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
272,272,0.6080714464187622,2024-09-22 07:48:28.352465,2024-09-22 09:30:26.309828,0 days 01:41:57.957363,5,False,False,False,,,,,,0.49,182,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
273,273,2.310117483139038,2024-09-22 09:06:05.645542,2024-09-22 09:19:28.213772,0 days 00:13:22.568230,5,False,False,False,,,,,,0.48,172,8.0,6.0,,,,,,3.0,3.0,,,,,,1,True,False,True,,,,,,3,1,,,COMPLETE
274,274,2.3042919635772705,2024-09-22 09:19:28.229480,2024-09-22 09:45:55.815647,0 days 00:26:27.586167,5,False,False,False,,,,,,0.5,180,8.0,6.0,,,,,,3.0,3.0,,,,,,2,True,False,True,,,,,,3,1,,,COMPLETE
275,275,0.9387739300727844,2024-09-22 09:30:26.309828,2024-09-22 10:17:57.306375,0 days 00:47:30.996547,5,False,False,False,,,,,,0.5,200,8.0,6.0,,,,,,3.0,7.0,,,,,,4,True,False,False,,,,,,3,3,5.0,25.0,COMPLETE
276,276,0.7927563190460205,2024-09-22 09:45:55.831685,2024-09-22 10:05:26.280766,0 days 00:19:30.449081,5,False,False,False,False,,,,,0.46,198,8.0,6.0,7.0,,,,,3.0,5.0,5.0,,,,,4,True,False,False,False,,,,,4,1,,,COMPLETE
277,277,0.8453889489173889,2024-09-22 10:05:26.296925,2024-09-22 11:03:33.635693,0 days 00:58:07.338768,5,False,False,False,,,,,,0.47000000000000003,194,8.0,6.0,,,,,,3.0,7.0,,,,,,4,True,False,True,,,,,,3,3,5.0,26.0,COMPLETE
278,278,0.6101768612861633,2024-09-22 10:17:57.306375,2024-09-22 11:44:32.798247,0 days 01:26:35.491872,5,False,False,False,,,,,,0.47000000000000003,195,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
279,279,0.8152949213981628,2024-09-22 11:03:33.651405,2024-09-22 11:35:34.792868,0 days 00:32:01.141463,5,False,False,False,,,,,,0.48,203,8.0,6.0,,,,,,3.0,3.0,,,,,,4,False,False,True,,,,,,3,1,,,COMPLETE
280,280,0.611933708190918,2024-09-22 11:35:34.818853,2024-09-22 13:24:01.021688,0 days 01:48:26.202835,5,False,False,False,,,,,,0.49,145,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
281,281,0.6187669038772583,2024-09-22 11:44:32.829762,2024-09-22 13:09:51.949455,0 days 01:25:19.119693,5,False,False,False,,,,,,0.49,188,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
282,282,0.597098708152771,2024-09-22 13:09:51.965201,2024-09-22 14:45:22.231369,0 days 01:35:30.266168,5,False,False,False,,,,,,0.5,204,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
283,283,0.6514310836791992,2024-09-22 13:24:01.041275,2024-09-22 14:04:22.446984,0 days 00:40:21.405709,5,False,False,False,,,,,,0.5,205,8.0,6.0,,,,,,3.0,9.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
284,284,0.6833018064498901,2024-09-22 14:04:22.462959,2024-09-22 14:39:17.960542,0 days 00:34:55.497583,5,False,False,False,,,,,,0.46,184,8.0,7.0,,,,,,7.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
285,285,0.8116182088851929,2024-09-22 14:39:17.991781,2024-09-22 15:02:28.582704,0 days 00:23:10.590923,5,False,False,,,,,,,0.48,177,8.0,,,,,,,11.0,,,,,,,4,True,False,,,,,,,2,1,,,COMPLETE
286,286,0.8347360491752625,2024-09-22 14:45:22.262966,2024-09-22 15:15:01.700411,0 days 00:29:39.437445,5,False,False,,,,,,,0.5,204,8.0,,,,,,,11.0,,,,,,,4,True,False,,,,,,,2,1,,,COMPLETE
287,287,0.6024654507637024,2024-09-22 15:02:28.600962,2024-09-22 16:41:40.116526,0 days 01:39:11.515564,5,False,False,False,,,,,,0.5,204,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
288,288,0.6580879092216492,2024-09-22 15:15:01.728933,2024-09-22 16:03:20.874003,0 days 00:48:19.145070,5,False,True,False,,,,,,0.5,200,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
289,289,,2024-09-22 16:03:20.889633,2024-09-22 17:00:34.774808,0 days 00:57:13.885175,5,False,False,False,,,,,,0.49,195,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,FAIL
290,290,,2024-09-22 16:41:40.124676,2024-09-22 17:00:35.806435,0 days 00:18:55.681759,5,False,False,False,,,,,,0.49,196,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,FAIL
291,291,0.5965120196342468,2024-09-22 20:12:20.926297,2024-09-22 20:35:39.925144,0 days 00:23:18.998847,5,False,False,False,,,,,,0.49,195,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
292,292,0.5918238162994385,2024-09-22 20:12:20.973359,2024-09-22 20:35:03.957008,0 days 00:22:42.983649,5,False,False,False,,,,,,0.49,195,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
293,293,0.6008056402206421,2024-09-22 20:35:03.969351,2024-09-22 20:54:36.487875,0 days 00:19:32.518524,5,False,False,False,,,,,,0.49,195,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
294,294,0.6025806665420532,2024-09-22 20:35:39.972381,2024-09-22 21:00:44.269683,0 days 00:25:04.297302,5,False,False,False,,,,,,0.49,196,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
295,295,0.6168641448020935,2024-09-22 20:54:36.506004,2024-09-22 21:13:38.378983,0 days 00:19:01.872979,5,False,False,False,,,,,,0.49,199,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
296,296,0.8926708102226257,2024-09-22 21:00:44.309609,2024-09-22 21:06:55.640297,0 days 00:06:11.330688,5,False,False,False,True,,,,,0.47000000000000003,201,8.0,6.0,6.0,,,,,3.0,3.0,11.0,,,,,4,True,False,True,False,,,,,4,1,,,COMPLETE
297,297,0.6470422148704529,2024-09-22 21:06:55.657710,2024-09-22 21:19:39.569271,0 days 00:12:43.911561,5,False,False,False,,,,,,0.49,193,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
298,298,0.6321988701820374,2024-09-22 21:13:38.394578,2024-09-22 21:24:06.379683,0 days 00:10:27.985105,5,False,False,False,,,,,,0.49,193,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
299,299,0.7837705612182617,2024-09-22 21:19:39.569271,2024-09-22 21:24:54.163302,0 days 00:05:14.594031,5,False,False,True,,,,,,0.47000000000000003,206,5.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
300,300,0.9704906940460205,2024-09-22 21:24:06.396022,2024-09-22 21:27:52.549790,0 days 00:03:46.153768,5,False,False,True,,,,,,0.0,204,5.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
301,301,0.6123467683792114,2024-09-22 21:24:54.226502,2024-09-22 21:49:05.984783,0 days 00:24:11.758281,5,False,False,False,,,,,,0.46,206,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
