"","iteration","instance","configuration","time","bound"
"722",9,1,130,424.410878181458,NA
"723",9,1,131,149.474439620972,NA
"724",9,1,132,527.87446475029,NA
"725",9,1,133,285.666752815247,NA
"726",9,1,134,228.333287715912,NA
"727",10,14,86,1441.11921453476,NA
"728",10,14,81,213.164561986923,NA
"729",10,14,45,182.404823541641,NA
"730",10,14,37,583.093353509903,NA
"731",10,14,6,229.179642438889,NA
"732",10,14,54,510.122975111008,NA
"733",10,14,31,83.4547753334045,NA
"734",10,14,135,153.24197268486,NA
"735",10,14,136,123.413280487061,NA
"736",10,14,137,90.2464156150818,NA
"737",10,13,135,197.450553894043,NA
"738",10,13,136,129.592005491257,NA
"739",10,13,137,219.809506893158,NA
"740",10,5,135,187.420846223831,NA
"741",10,5,136,102.7981300354,NA
"742",10,5,137,56.1182465553284,NA
"743",10,10,135,198.26598572731,NA
"744",10,10,136,116.549246788025,NA
"745",10,10,137,71.3389248847961,NA
"746",10,12,135,204.078506708145,NA
"747",10,12,136,115.399098157883,NA
"748",10,12,137,136.858308315277,NA
"749",11,15,86,1338.76305246353,NA
"750",11,15,81,338.510807752609,NA
"751",11,15,45,214.693769216537,NA
"752",11,15,37,569.944486856461,NA
"753",11,15,6,262.524869680405,NA
"754",11,15,54,543.161149024963,NA
"755",11,15,31,59.5477774143219,NA
"756",11,15,138,103.190866947174,NA
"757",11,4,138,92.2818512916565,NA
"758",11,12,138,70.384334564209,NA
"759",11,9,138,212.112263441086,NA
"760",11,5,138,70.456063747406,NA
